file_path,dataset,raw_emotion,emotion,actor_id,gender,intensity,vocal_channel,split
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_23/03-01-08-02-01-02-23.wav,ravdess,08,surprise,23,male,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_23/03-01-08-01-02-02-23.wav,ravdess,08,surprise,23,male,normal,speech,val
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_23/03-01-06-01-02-02-23.wav,ravdess,06,fear,23,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_23/03-01-05-01-02-01-23.wav,ravdess,05,angry,23,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_23/03-01-05-02-01-01-23.wav,ravdess,05,angry,23,male,strong,speech,val
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_23/03-01-06-02-01-02-23.wav,ravdess,06,fear,23,male,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_23/03-01-04-01-01-02-23.wav,ravdess,04,sad,23,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_23/03-01-07-01-01-01-23.wav,ravdess,07,disgust,23,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_23/03-01-07-02-02-01-23.wav,ravdess,07,disgust,23,male,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_23/03-01-04-02-02-02-23.wav,ravdess,04,sad,23,male,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_23/03-01-08-02-02-01-23.wav,ravdess,08,surprise,23,male,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_23/03-01-08-01-01-01-23.wav,ravdess,08,surprise,23,male,normal,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_23/03-01-03-02-02-02-23.wav,ravdess,03,happy,23,male,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_23/03-01-03-01-01-02-23.wav,ravdess,03,happy,23,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_23/03-01-02-02-01-01-23.wav,ravdess,02,calm,23,male,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_23/03-01-02-01-02-01-23.wav,ravdess,02,calm,23,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_23/03-01-01-01-02-02-23.wav,ravdess,01,neutral,23,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-03-02-01-02-24.wav,ravdess,03,happy,24,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-03-01-02-02-24.wav,ravdess,03,happy,24,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-02-02-02-01-24.wav,ravdess,02,calm,24,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-02-01-01-01-24.wav,ravdess,02,calm,24,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-01-01-01-02-24.wav,ravdess,01,neutral,24,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-06-01-01-02-24.wav,ravdess,06,fear,24,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-05-01-01-01-24.wav,ravdess,05,angry,24,female,normal,speech,val
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-05-02-02-01-24.wav,ravdess,05,angry,24,female,strong,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-06-02-02-02-24.wav,ravdess,06,fear,24,female,strong,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-04-01-02-02-24.wav,ravdess,04,sad,24,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-07-01-02-01-24.wav,ravdess,07,disgust,24,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-07-02-01-01-24.wav,ravdess,07,disgust,24,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-04-02-01-02-24.wav,ravdess,04,sad,24,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-08-02-01-01-24.wav,ravdess,08,surprise,24,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-08-01-02-01-24.wav,ravdess,08,surprise,24,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-05-01-02-02-24.wav,ravdess,05,angry,24,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-06-01-02-01-24.wav,ravdess,06,fear,24,female,normal,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-06-02-01-01-24.wav,ravdess,06,fear,24,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-05-02-01-02-24.wav,ravdess,05,angry,24,female,strong,speech,val
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-07-01-01-02-24.wav,ravdess,07,disgust,24,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-04-01-01-01-24.wav,ravdess,04,sad,24,female,normal,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-04-02-02-01-24.wav,ravdess,04,sad,24,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-07-02-02-02-24.wav,ravdess,07,disgust,24,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-08-02-02-02-24.wav,ravdess,08,surprise,24,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-08-01-01-02-24.wav,ravdess,08,surprise,24,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-03-02-02-01-24.wav,ravdess,03,happy,24,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-03-01-01-01-24.wav,ravdess,03,happy,24,female,normal,speech,val
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-02-02-01-02-24.wav,ravdess,02,calm,24,female,strong,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-01-01-02-01-24.wav,ravdess,01,neutral,24,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-02-01-02-02-24.wav,ravdess,02,calm,24,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-04-02-01-01-24.wav,ravdess,04,sad,24,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-07-02-01-02-24.wav,ravdess,07,disgust,24,female,strong,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-07-01-02-02-24.wav,ravdess,07,disgust,24,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-04-01-02-01-24.wav,ravdess,04,sad,24,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-06-02-02-01-24.wav,ravdess,06,fear,24,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-05-02-02-02-24.wav,ravdess,05,angry,24,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-05-01-01-02-24.wav,ravdess,05,angry,24,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-06-01-01-01-24.wav,ravdess,06,fear,24,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-08-01-02-02-24.wav,ravdess,08,surprise,24,female,normal,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-08-02-01-02-24.wav,ravdess,08,surprise,24,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-01-01-01-01-24.wav,ravdess,01,neutral,24,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-02-01-01-02-24.wav,ravdess,02,calm,24,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-02-02-02-02-24.wav,ravdess,02,calm,24,female,strong,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-03-01-02-01-24.wav,ravdess,03,happy,24,female,normal,speech,val
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-03-02-01-01-24.wav,ravdess,03,happy,24,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-02-01-02-01-24.wav,ravdess,02,calm,24,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-01-01-02-02-24.wav,ravdess,01,neutral,24,female,normal,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-02-02-01-01-24.wav,ravdess,02,calm,24,female,strong,speech,val
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-03-01-01-02-24.wav,ravdess,03,happy,24,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-03-02-02-02-24.wav,ravdess,03,happy,24,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-07-02-02-01-24.wav,ravdess,07,disgust,24,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-04-02-02-02-24.wav,ravdess,04,sad,24,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-04-01-01-02-24.wav,ravdess,04,sad,24,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-07-01-01-01-24.wav,ravdess,07,disgust,24,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-05-02-01-01-24.wav,ravdess,05,angry,24,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-06-02-01-02-24.wav,ravdess,06,fear,24,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-06-01-02-02-24.wav,ravdess,06,fear,24,female,normal,speech,val
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-05-01-02-01-24.wav,ravdess,05,angry,24,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-08-01-01-01-24.wav,ravdess,08,surprise,24,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_24/03-01-08-02-02-01-24.wav,ravdess,08,surprise,24,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_22/03-01-05-01-01-01-22.wav,ravdess,05,angry,22,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_22/03-01-06-01-01-02-22.wav,ravdess,06,fear,22,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_22/03-01-06-02-02-02-22.wav,ravdess,06,fear,22,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_22/03-01-05-02-02-01-22.wav,ravdess,05,angry,22,female,strong,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_22/03-01-07-01-02-01-22.wav,ravdess,07,disgust,22,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_22/03-01-04-01-02-02-22.wav,ravdess,04,sad,22,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_22/03-01-04-02-01-02-22.wav,ravdess,04,sad,22,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_22/03-01-07-02-01-01-22.wav,ravdess,07,disgust,22,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_22/03-01-08-02-01-01-22.wav,ravdess,08,surprise,22,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_22/03-01-08-01-02-01-22.wav,ravdess,08,surprise,22,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_22/03-01-03-02-01-02-22.wav,ravdess,03,happy,22,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_22/03-01-03-01-02-02-22.wav,ravdess,03,happy,22,female,normal,speech,val
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_22/03-01-02-02-02-01-22.wav,ravdess,02,calm,22,female,strong,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_22/03-01-01-01-01-02-22.wav,ravdess,01,neutral,22,female,normal,speech,val
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_22/03-01-02-01-01-01-22.wav,ravdess,02,calm,22,female,normal,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_22/03-01-03-02-02-01-22.wav,ravdess,03,happy,22,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_22/03-01-03-01-01-01-22.wav,ravdess,03,happy,22,female,normal,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_22/03-01-02-02-01-02-22.wav,ravdess,02,calm,22,female,strong,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_22/03-01-02-01-02-02-22.wav,ravdess,02,calm,22,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_22/03-01-01-01-02-01-22.wav,ravdess,01,neutral,22,female,normal,speech,val
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_22/03-01-06-01-02-01-22.wav,ravdess,06,fear,22,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_22/03-01-05-01-02-02-22.wav,ravdess,05,angry,22,female,normal,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_22/03-01-05-02-01-02-22.wav,ravdess,05,angry,22,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_22/03-01-06-02-01-01-22.wav,ravdess,06,fear,22,female,strong,speech,val
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_22/03-01-04-01-01-01-22.wav,ravdess,04,sad,22,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_22/03-01-07-01-01-02-22.wav,ravdess,07,disgust,22,female,normal,speech,val
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_22/03-01-07-02-02-02-22.wav,ravdess,07,disgust,22,female,strong,speech,train
